iteration_no.	mse
11830	0.028133405
11831	0.028133404
11832	0.028133402
11833	0.0281334
11834	0.028133399
11835	0.028133397
11836	0.028133396
11837	0.028133394
11838	0.028133392
11839	0.028133391
11840	0.028133389
11841	0.028133388
11842	0.028133386
11843	0.028133385
11844	0.028133383
11845	0.028133381
11846	0.02813338
11847	0.028133378
11848	0.028133377
11849	0.028133375
11850	0.028133373
11851	0.028133372
11852	0.02813337
11853	0.028133369
11854	0.028133367
11855	0.028133366
11856	0.028133364
11857	0.028133362
11858	0.028133361
11859	0.028133359
11860	0.028133358
11861	0.028133356
11862	0.028133354
11863	0.028133353
11864	0.028133351
11865	0.02813335
11866	0.028133348
11867	0.028133347
11868	0.028133345
11869	0.028133343
11870	0.028133342
11871	0.02813334
11872	0.028133339
11873	0.028133337
11874	0.028133335
11875	0.028133334
11876	0.028133332
11877	0.028133331
11878	0.028133329
11879	0.028133327
11880	0.028133326
11881	0.028133324
11882	0.028133323
11883	0.028133321
11884	0.02813332
11885	0.028133318
11886	0.028133316
11887	0.028133315
11888	0.028133313
11889	0.028133312
11890	0.02813331
11891	0.028133308
11892	0.028133307
11893	0.028133305
11894	0.028133304
11895	0.028133302
11896	0.0281333
11897	0.028133299
11898	0.028133297
11899	0.028133296
11900	0.028133294
11901	0.028133292
11902	0.028133291
11903	0.028133289
11904	0.028133288
11905	0.028133286
11906	0.028133284
11907	0.028133283
11908	0.028133281
11909	0.02813328
11910	0.028133278
11911	0.028133277
11912	0.028133275
11913	0.028133273
11914	0.028133272
11915	0.02813327
11916	0.028133269
11917	0.028133267
11918	0.028133265
11919	0.028133264
11920	0.028133262
11921	0.028133261
11922	0.028133259
11923	0.028133257
11924	0.028133256
11925	0.028133254
11926	0.028133253
11927	0.028133251
11928	0.028133249
11929	0.028133248
11930	0.028133246
11931	0.028133245
11932	0.028133243
11933	0.028133241
11934	0.02813324
11935	0.028133238
11936	0.028133237
11937	0.028133235
11938	0.028133233
11939	0.028133232
11940	0.02813323
11941	0.028133229
11942	0.028133227
11943	0.028133225
11944	0.028133224
11945	0.028133222
11946	0.028133221
11947	0.028133219
11948	0.028133217
11949	0.028133216
11950	0.028133214
11951	0.028133213
11952	0.028133211
11953	0.028133209
11954	0.028133208
11955	0.028133206
11956	0.028133205
11957	0.028133203
11958	0.028133201
11959	0.0281332
11960	0.028133198
11961	0.028133197
11962	0.028133195
11963	0.028133193
11964	0.028133192
11965	0.02813319
11966	0.028133189
11967	0.028133187
11968	0.028133185
11969	0.028133184
11970	0.028133182
11971	0.028133181
11972	0.028133179
11973	0.028133177
11974	0.028133176
11975	0.028133174
11976	0.028133173
11977	0.028133171
11978	0.028133169
11979	0.028133168
11980	0.028133166
11981	0.028133164
11982	0.028133163
11983	0.028133161
11984	0.02813316
11985	0.028133158
11986	0.028133156
11987	0.028133155
11988	0.028133153
11989	0.028133152
11990	0.02813315
11991	0.028133148
11992	0.028133147
11993	0.028133145
11994	0.028133144
11995	0.028133142
11996	0.02813314
11997	0.028133139
11998	0.028133137
11999	0.028133136
12000	0.028133134
12001	0.028133132
12002	0.028133131
12003	0.028133129
12004	0.028133127
12005	0.028133126
12006	0.028133124
12007	0.028133123
12008	0.028133121
12009	0.028133119
12010	0.028133118
12011	0.028133116
12012	0.028133115
12013	0.028133113
12014	0.028133111
12015	0.02813311
12016	0.028133108
12017	0.028133107
12018	0.028133105
12019	0.028133103
12020	0.028133102
12021	0.0281331
12022	0.028133098
12023	0.028133097
12024	0.028133095
12025	0.028133094
12026	0.028133092
12027	0.02813309
12028	0.028133089
12029	0.028133087
12030	0.028133086
12031	0.028133084
12032	0.028133082
12033	0.028133081
12034	0.028133079
12035	0.028133077
12036	0.028133076
12037	0.028133074
12038	0.028133073
12039	0.028133071
12040	0.028133069
12041	0.028133068
12042	0.028133066
12043	0.028133065
12044	0.028133063
12045	0.028133061
12046	0.02813306
12047	0.028133058
12048	0.028133056
12049	0.028133055
12050	0.028133053
12051	0.028133052
12052	0.02813305
12053	0.028133048
12054	0.028133047
12055	0.028133045
12056	0.028133044
12057	0.028133042
12058	0.02813304
12059	0.028133039
12060	0.028133037
12061	0.028133035
12062	0.028133034
12063	0.028133032
12064	0.028133031
12065	0.028133029
12066	0.028133027
12067	0.028133026
12068	0.028133024
12069	0.028133022
12070	0.028133021
12071	0.028133019
12072	0.028133018
12073	0.028133016
12074	0.028133014
12075	0.028133013
12076	0.028133011
12077	0.028133009
12078	0.028133008
12079	0.028133006
12080	0.028133005
12081	0.028133003
12082	0.028133001
12083	0.028133
12084	0.028132998
12085	0.028132996
12086	0.028132995
12087	0.028132993
12088	0.028132992
12089	0.02813299
12090	0.028132988
12091	0.028132987
12092	0.028132985
12093	0.028132983
12094	0.028132982
12095	0.02813298
12096	0.028132979
12097	0.028132977
12098	0.028132975
12099	0.028132974
12100	0.028132972
12101	0.02813297
12102	0.028132969
12103	0.028132967
12104	0.028132966
12105	0.028132964
12106	0.028132962
12107	0.028132961
12108	0.028132959
12109	0.028132957
12110	0.028132956
12111	0.028132954
12112	0.028132953
12113	0.028132951
12114	0.028132949
12115	0.028132948
12116	0.028132946
12117	0.028132944
12118	0.028132943
12119	0.028132941
12120	0.02813294
12121	0.028132938
12122	0.028132936
12123	0.028132935
12124	0.028132933
12125	0.028132931
12126	0.02813293
12127	0.028132928
12128	0.028132926
12129	0.028132925
12130	0.028132923
12131	0.028132922
12132	0.02813292
12133	0.028132918
12134	0.028132917
12135	0.028132915
12136	0.028132913
12137	0.028132912
12138	0.02813291
12139	0.028132909
12140	0.028132907
12141	0.028132905
12142	0.028132904
12143	0.028132902
12144	0.0281329
12145	0.028132899
12146	0.028132897
12147	0.028132895
12148	0.028132894
12149	0.028132892
12150	0.028132891
12151	0.028132889
12152	0.028132887
12153	0.028132886
12154	0.028132884
12155	0.028132882
12156	0.028132881
12157	0.028132879
12158	0.028132877
12159	0.028132876
12160	0.028132874
12161	0.028132873
12162	0.028132871
12163	0.028132869
12164	0.028132868
12165	0.028132866
12166	0.028132864
12167	0.028132863
12168	0.028132861
12169	0.028132859
12170	0.028132858
12171	0.028132856
12172	0.028132854
12173	0.028132853
12174	0.028132851
12175	0.02813285
12176	0.028132848
12177	0.028132846
12178	0.028132845
12179	0.028132843
12180	0.028132841
12181	0.02813284
12182	0.028132838
12183	0.028132836
12184	0.028132835
12185	0.028132833
12186	0.028132832
12187	0.02813283
12188	0.028132828
12189	0.028132827
12190	0.028132825
12191	0.028132823
12192	0.028132822
12193	0.02813282
12194	0.028132818
12195	0.028132817
12196	0.028132815
12197	0.028132813
12198	0.028132812
12199	0.02813281
12200	0.028132809
12201	0.028132807
12202	0.028132805
12203	0.028132804
12204	0.028132802
12205	0.0281328
12206	0.028132799
12207	0.028132797
12208	0.028132795
12209	0.028132794
12210	0.028132792
12211	0.02813279
12212	0.028132789
12213	0.028132787
12214	0.028132785
12215	0.028132784
12216	0.028132782
12217	0.028132781
12218	0.028132779
12219	0.028132777
12220	0.028132776
12221	0.028132774
12222	0.028132772
12223	0.028132771
12224	0.028132769
12225	0.028132767
12226	0.028132766
12227	0.028132764
12228	0.028132762
12229	0.028132761
12230	0.028132759
12231	0.028132757
12232	0.028132756
12233	0.028132754
12234	0.028132752
12235	0.028132751
12236	0.028132749
12237	0.028132748
12238	0.028132746
12239	0.028132744
12240	0.028132743
12241	0.028132741
12242	0.028132739
12243	0.028132738
12244	0.028132736
12245	0.028132734
12246	0.028132733
12247	0.028132731
12248	0.028132729
12249	0.028132728
12250	0.028132726
12251	0.028132724
12252	0.028132723
12253	0.028132721
12254	0.028132719
12255	0.028132718
12256	0.028132716
12257	0.028132714
12258	0.028132713
12259	0.028132711
12260	0.02813271
12261	0.028132708
12262	0.028132706
12263	0.028132705
12264	0.028132703
12265	0.028132701
12266	0.0281327
12267	0.028132698
12268	0.028132696
12269	0.028132695
12270	0.028132693
12271	0.028132691
12272	0.02813269
12273	0.028132688
12274	0.028132686
12275	0.028132685
12276	0.028132683
12277	0.028132681
12278	0.02813268
12279	0.028132678
12280	0.028132676
12281	0.028132675
12282	0.028132673
12283	0.028132671
12284	0.02813267
12285	0.028132668
12286	0.028132666
12287	0.028132665
12288	0.028132663
12289	0.028132661
12290	0.02813266
12291	0.028132658
12292	0.028132656
12293	0.028132655
12294	0.028132653
12295	0.028132651
12296	0.02813265
12297	0.028132648
12298	0.028132647
12299	0.028132645
12300	0.028132643
12301	0.028132642
12302	0.02813264
12303	0.028132638
12304	0.028132637
12305	0.028132635
12306	0.028132633
12307	0.028132632
12308	0.02813263
12309	0.028132628
12310	0.028132627
12311	0.028132625
12312	0.028132623
12313	0.028132622
12314	0.02813262
12315	0.028132618
12316	0.028132617
12317	0.028132615
12318	0.028132613
12319	0.028132612
12320	0.02813261
12321	0.028132608
12322	0.028132607
12323	0.028132605
12324	0.028132603
12325	0.028132602
12326	0.0281326
12327	0.028132598
12328	0.028132597
12329	0.028132595
12330	0.028132593
12331	0.028132592
12332	0.02813259
12333	0.028132588
12334	0.028132587
12335	0.028132585
12336	0.028132583
12337	0.028132582
12338	0.02813258
12339	0.028132578
12340	0.028132577
12341	0.028132575
12342	0.028132573
12343	0.028132572
12344	0.02813257
12345	0.028132568
12346	0.028132567
12347	0.028132565
12348	0.028132563
12349	0.028132562
12350	0.02813256
12351	0.028132558
12352	0.028132557
12353	0.028132555
12354	0.028132553
12355	0.028132551
12356	0.02813255
12357	0.028132548
12358	0.028132546
12359	0.028132545
12360	0.028132543
12361	0.028132541
12362	0.02813254
12363	0.028132538
12364	0.028132536
12365	0.028132535
12366	0.028132533
12367	0.028132531
12368	0.02813253
12369	0.028132528
12370	0.028132526
12371	0.028132525
12372	0.028132523
12373	0.028132521
12374	0.02813252
12375	0.028132518
12376	0.028132516
12377	0.028132515
12378	0.028132513
12379	0.028132511
12380	0.02813251
12381	0.028132508
12382	0.028132506
12383	0.028132505
12384	0.028132503
12385	0.028132501
12386	0.0281325
12387	0.028132498
12388	0.028132496
12389	0.028132495
12390	0.028132493
12391	0.028132491
12392	0.02813249
12393	0.028132488
12394	0.028132486
12395	0.028132484
12396	0.028132483
12397	0.028132481
12398	0.028132479
12399	0.028132478
12400	0.028132476
12401	0.028132474
12402	0.028132473
12403	0.028132471
12404	0.028132469
12405	0.028132468
12406	0.028132466
12407	0.028132464
12408	0.028132463
12409	0.028132461
12410	0.028132459
12411	0.028132458
12412	0.028132456
12413	0.028132454
12414	0.028132453
12415	0.028132451
12416	0.028132449
12417	0.028132447
12418	0.028132446
12419	0.028132444
12420	0.028132442
12421	0.028132441
12422	0.028132439
12423	0.028132437
12424	0.028132436
12425	0.028132434
12426	0.028132432
12427	0.028132431
12428	0.028132429
12429	0.028132427
12430	0.028132426
12431	0.028132424
12432	0.028132422
12433	0.028132421
12434	0.028132419
12435	0.028132417
12436	0.028132415
12437	0.028132414
12438	0.028132412
12439	0.02813241
12440	0.028132409
12441	0.028132407
12442	0.028132405
12443	0.028132404
12444	0.028132402
12445	0.0281324
12446	0.028132399
12447	0.028132397
12448	0.028132395
12449	0.028132394
12450	0.028132392
12451	0.02813239
12452	0.028132388
12453	0.028132387
12454	0.028132385
12455	0.028132383
12456	0.028132382
12457	0.02813238
12458	0.028132378
12459	0.028132377
12460	0.028132375
12461	0.028132373
12462	0.028132372
12463	0.02813237
12464	0.028132368
12465	0.028132366
12466	0.028132365
12467	0.028132363
12468	0.028132361
12469	0.02813236
12470	0.028132358
12471	0.028132356
12472	0.028132355
12473	0.028132353
12474	0.028132351
12475	0.02813235
12476	0.028132348
12477	0.028132346
12478	0.028132344
12479	0.028132343
12480	0.028132341
12481	0.028132339
12482	0.028132338
12483	0.028132336
12484	0.028132334
12485	0.028132333
12486	0.028132331
12487	0.028132329
12488	0.028132328
12489	0.028132326
12490	0.028132324
12491	0.028132322
12492	0.028132321
12493	0.028132319
12494	0.028132317
12495	0.028132316
12496	0.028132314
12497	0.028132312
12498	0.028132311
12499	0.028132309
12500	0.028132307
12501	0.028132305
12502	0.028132304
12503	0.028132302
12504	0.0281323
12505	0.028132299
12506	0.028132297
12507	0.028132295
12508	0.028132294
12509	0.028132292
12510	0.02813229
12511	0.028132288
12512	0.028132287
12513	0.028132285
12514	0.028132283
12515	0.028132282
12516	0.02813228
12517	0.028132278
12518	0.028132277
12519	0.028132275
12520	0.028132273
12521	0.028132271
12522	0.02813227
12523	0.028132268
12524	0.028132266
12525	0.028132265
12526	0.028132263
12527	0.028132261
12528	0.02813226
12529	0.028132258
12530	0.028132256
12531	0.028132254
12532	0.028132253
12533	0.028132251
12534	0.028132249
12535	0.028132248
12536	0.028132246
12537	0.028132244
12538	0.028132243
12539	0.028132241
12540	0.028132239
12541	0.028132237
12542	0.028132236
12543	0.028132234
12544	0.028132232
12545	0.028132231
12546	0.028132229
12547	0.028132227
12548	0.028132225
12549	0.028132224
12550	0.028132222
12551	0.02813222
12552	0.028132219
12553	0.028132217
12554	0.028132215
12555	0.028132214
12556	0.028132212
12557	0.02813221
12558	0.028132208
12559	0.028132207
12560	0.028132205
12561	0.028132203
12562	0.028132202
12563	0.0281322
12564	0.028132198
12565	0.028132196
12566	0.028132195
12567	0.028132193
12568	0.028132191
12569	0.02813219
12570	0.028132188
12571	0.028132186
12572	0.028132184
12573	0.028132183
12574	0.028132181
12575	0.028132179
12576	0.028132178
12577	0.028132176
12578	0.028132174
12579	0.028132172
12580	0.028132171
12581	0.028132169
12582	0.028132167
12583	0.028132166
12584	0.028132164
12585	0.028132162
12586	0.02813216
12587	0.028132159
12588	0.028132157
12589	0.028132155
12590	0.028132154
12591	0.028132152
12592	0.02813215
12593	0.028132148
12594	0.028132147
12595	0.028132145
12596	0.028132143
12597	0.028132142
12598	0.02813214
12599	0.028132138
12600	0.028132136
12601	0.028132135
12602	0.028132133
12603	0.028132131
12604	0.02813213
12605	0.028132128
12606	0.028132126
12607	0.028132124
12608	0.028132123
12609	0.028132121
12610	0.028132119
12611	0.028132118
12612	0.028132116
12613	0.028132114
12614	0.028132112
12615	0.028132111
12616	0.028132109
12617	0.028132107
12618	0.028132106
12619	0.028132104
12620	0.028132102
12621	0.0281321
12622	0.028132099
12623	0.028132097
12624	0.028132095
12625	0.028132094
12626	0.028132092
12627	0.02813209
12628	0.028132088
12629	0.028132087
12630	0.028132085
12631	0.028132083
12632	0.028132081
12633	0.02813208
12634	0.028132078
12635	0.028132076
12636	0.028132075
12637	0.028132073
12638	0.028132071
12639	0.028132069
12640	0.028132068
12641	0.028132066
12642	0.028132064
12643	0.028132063
12644	0.028132061
12645	0.028132059
12646	0.028132057
12647	0.028132056
12648	0.028132054
12649	0.028132052
12650	0.02813205
12651	0.028132049
12652	0.028132047
12653	0.028132045
12654	0.028132044
12655	0.028132042
12656	0.02813204
12657	0.028132038
12658	0.028132037
12659	0.028132035
